baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PAxG01Ag0346800_PAxG01Bg0345500	443.816989765337	-0.298088084447256	0.103613547629571	-2.8769219013034	0.00401574970267574	0.00729777696458754
PAxG01Ag0347300_PAxG01Bg0345900	507.027741757154	-0.365140665752718	0.118112551279001	-3.09146370812189	0.00199172327726181	0.00375681898749423
PAxG01Ag0347400_PAxG01Bg0346000	201.431287977233	-0.291583553327125	0.0783729822280083	-3.72046010038038	0.000198860158874221	0.000414105463661987
PAxG01Ag0349400_PAxG01Bg0347700	148.044777811679	-0.116080248971718	0.0378927036779151	-3.0633931523702	0.00218842339382658	0.00410773465764933
PAxG01Ag0349700_PAxG01Bg0348400	116.047211277559	-3.06709744185974	0.136398328582919	-22.4863271692892	5.64860611905169e-112	7.02279658618658e-111
PAxG01Ag0350600_PAxG01Bg0349300	478.547683528528	-0.654704986241895	0.0713407744336809	-9.17714997403786	4.42651561837154e-20	1.89913123701005e-19
PAxG01Ag0351600_PAxG01Bg0350300	184.468133210896	-0.86537932006246	0.060125282552376	-14.3929356058928	5.73107135296112e-47	4.00395846033915e-46
PAxG01Ag0352500_PAxG01Bg0351200	0.749351714973188	-2.91295470813373	0.656356775476959	-4.43806602897784	9.07707764684098e-06	2.13863902784715e-05
PAxG01Ag0352700_PAxG01Bg0351400	373.3258129681	-2.42412247050012	0.075028871386848	-32.309195456258	5.19570265592675e-229	1.17794729331673e-227
PAxG01Ag0352900_PAxG01Bg0351700	142.318512012625	-0.330627912960796	0.0698611299280465	-4.7326447954868	2.21613108444209e-06	5.41161893640162e-06
PAxG01Ag0353000_PAxG01Bg0351800	88.7669334743301	-0.465857304777651	0.116354163968626	-4.00378713479705	6.23364590106309e-05	0.000136443976774334
PAxG01Ag0353700_PAxG01Bg0352500	130.125286035662	-1.37523614501214	0.0909486518751427	-15.1210173725291	1.17709881031014e-51	8.58688012253062e-51
PAxG01Ag0353900_PAxG01Bg0352700	19.0600955730743	-1.53812866378438	0.276566328633174	-5.56151817680052	2.67437817539264e-08	7.42436918438833e-08
PAxG01Ag0354600_PAxG01Bg0353500	5.81278208814002	-2.92508181850087	0.55216499990008	-5.29747778115273	1.17413186897347e-07	3.13893635491461e-07
PAxG01Ag0354800_PAxG01Bg0353600	50.5951316450601	-0.313864282235838	0.0822210126682841	-3.81732445332565	0.000134906710725756	0.000286343982150813
PAxG01Ag0355400_PAxG01Bg0354200	249.337451720592	-0.870819716732738	0.0542368352586501	-16.0558725924897	5.20024021155092e-58	4.04900858222609e-57
PAxG01Ag0356600_PAxG01Bg0355300	172.540743120115	-0.188100607359734	0.0614955606193964	-3.0587672584028	0.00222249740711126	0.00416661958163339
PAxG01Ag0357000_PAxG01Bg0355800	42.2804901797098	-0.59170700628936	0.0793697522138867	-7.4550693404563	8.98205788695834e-14	3.17114639138796e-13
PAxG01Ag0357200_PAxG01Bg0356000	4.43421212917354	-2.48432307570975	0.468707843289086	-5.300365912967	1.15570818146995e-07	3.09146925349829e-07
PAxG01Ag0357300_PAxG01Bg0356100	373.467078601508	-1.19421539663958	0.03617620974079	-33.0110701258197	5.63451977125868e-239	1.35727364281622e-237
PAxG01Ag0357400_PAxG01Bg0356200	4.3521795920688	-1.97038039443156	0.323709543051784	-6.08687768626074	1.15133858773179e-09	3.42880938072087e-09
PAxG01Ag0357700_PAxG01Bg0356500	21.0526698296998	-0.925030069734477	0.151829073719855	-6.09257533534901	1.11108526897204e-09	3.31106273775496e-09
PAxG01Ag0358100_PAxG01Bg0357000	411.864316543736	-0.45973047045442	0.057708381454748	-7.96644194249178	1.63308157829047e-15	6.16068703066347e-15
PAxG01Ag0358500_PAxG01Bg0357500	144.300290225954	-0.767974625929875	0.0505440500483039	-15.1941647967652	3.86559046335212e-52	2.84234592893538e-51
PAxG01Ag0359300_PAxG01Bg0358200	83.6421838541651	-0.73860770884166	0.245823922653644	-3.00462095335745	0.00265912007312366	0.00493516466219781
PAxG01Ag0361100_PAxG01Bg0359800	4.34151343860284	-2.66779379522273	0.338389782996236	-7.88378943241441	3.17599307513363e-15	1.18459419133008e-14
PAxG01Ag0362700_PAxG01Bg0361100	51.3508707464455	-0.299090349083331	0.102410700999605	-2.92049899242935	0.00349471327216841	0.00638855687105886
PAxG01Ag0362900_PAxG01Bg0361300	174.317578154967	-1.14284731172134	0.0657949529505241	-17.369832494306	1.39632962390718e-67	1.22079858422887e-66
PAxG01Ag0363100_PAxG01Bg0361500	281.210641286986	-0.669176275310084	0.0825331512367764	-8.1079695283936	5.14726407151577e-16	1.96582133201986e-15
PAxG01Ag0363600_PAxG01Bg0362000	0.902362092761129	-1.34085113419376	0.47804404995939	-2.80486941382843	0.00503369688075339	0.00904813372463445
PAxG01Ag0364300_PAxG01Bg0362700	260.959800934483	-0.876700355147006	0.0943424453729161	-9.29274571675125	1.50358522350532e-20	6.54193947197751e-20
PAxG01Ag0366400_PAxG01Bg0364800	706.077291547168	-0.730230327285679	0.0475482437430705	-15.3576719096402	3.14673175602299e-53	2.33981259993671e-52
PAxG01Ag0366500_PAxG01Bg0364900	136.631600933623	-0.838283593312889	0.114951747949205	-7.29248235253729	3.04295437582792e-13	1.05027343195553e-12
PAxG01Ag0367100_PAxG01Bg0365000	22.6206003946657	-2.35860669058928	0.232970368125584	-10.1240630281266	4.32097272944464e-24	2.04969219217246e-23
PAxG01Ag0367500_PAxG01Bg0365500	1.51263412676039	-4.07781081055396	0.402504726525616	-10.1310880141788	4.02149502207139e-24	1.90959080873513e-23
PAxG01Ag0367700_PAxG01Bg0365700	920.430200876674	-0.863998460869806	0.0931720082041729	-9.27315486188169	1.80719766019759e-20	7.8261134629343e-20
PAxG01Ag0367900_PAxG01Bg0365900	221.295336696711	-0.687276707609705	0.0664245698521103	-10.3467242488717	4.33049712077794e-25	2.10383919995777e-24
PAxG01Ag0368300_PAxG01Bg0366400	1.11839945267819	-3.54067754134705	0.47818146519963	-7.4044642024527	1.31681042417677e-13	4.61033172734107e-13
PAxG01Ag0368700_PAxG01Bg0367000	149.719497366768	-0.798803459646738	0.0802631378746869	-9.95230788128284	2.46401500535676e-23	1.14764042293807e-22
PAxG01Ag0369300_PAxG01Bg0367600	120.129511018097	-1.67692183966896	0.238612162692769	-7.02781375745761	2.09794664771217e-12	7.03116177222374e-12
PAxG01Ag0370000_PAxG01Bg0368500	206.626373642176	-1.29129395548629	0.172614000119272	-7.48081821053935	7.38612918163069e-14	2.61568510452082e-13
PAxG01Ag0370100_PAxG01Bg0368600	828.381689500465	-0.229787701417969	0.0284642361695818	-8.07285676133937	6.86721531744196e-16	2.61406344388223e-15
PAxG01Ag0371900_PAxG01Bg0370800	614.843095639877	-0.604312702744423	0.218421088196961	-2.76673240543278	0.00566212105354134	0.010079795947894
PAxG01Ag0373000_PAxG01Bg0372100	679.03907616305	-0.570322611006993	0.0579930129818589	-9.83433316674543	8.00964574235952e-23	3.67141839032832e-22
PAxG01Ag0373200_PAxG01Bg0372400	69.0242538347897	-2.057616840097	0.111639124370466	-18.4309654137822	7.41480076773194e-76	6.99866398995107e-75
PAxG01Ag0373400_PAxG01Bg0372600	235.940940251797	-0.510995351097058	0.107432893305439	-4.75641431013369	1.97061829326414e-06	4.82228021499822e-06
PAxG01Ag0374400_PAxG01Bg0373400	1953.47048675155	-0.534545391190609	0.0776661734267887	-6.88260239439366	5.87688927255478e-12	1.93594108871552e-11
PAxG01Ag0374700_PAxG01Bg0373800	1292.15058739914	-0.292041932978471	0.0373558619962477	-7.81783413290813	5.37399364483357e-15	1.98045582528727e-14
PAxG01Ag0375300_PAxG01Bg0374600	108.568440277068	-1.18569054475753	0.206641913368672	-5.73789956465474	9.58579301916868e-09	2.71489851277741e-08
PAxG01Ag0376400_PAxG01Bg0375900	110.001624472055	-0.749505161084834	0.0733560136473207	-10.2173649278202	1.65786283191164e-24	7.99542815181577e-24
PAxG01Ag0376600_PAxG01Bg0376000	181.272319759839	-0.705068980642294	0.0351942217801471	-20.0336573727003	2.80296576570942e-89	2.98703148995531e-88
PAxG01Ag0376700_PAxG01Bg0376100	531.530645904408	-0.734977693627915	0.246564694714838	-2.98087159022481	0.00287429288767783	0.00531319128917264
PAxG01Ag0378000_PAxG01Bg0377500	48.4606781384005	-9.06384116496138	0.301075296423221	-30.1048982518325	4.1803899480567e-199	8.19250148718739e-198
PAxG01Ag0378200_PAxG01Bg0379700	2.4683054247095	-0.812719181840085	0.287651347890481	-2.82536198005064	0.00472272294720338	0.00852227609473884
PAxG01Ag0378600_PAxG01Bg0380200	17.3958920898388	-5.95082735429789	0.634539020724966	-9.37818977231538	6.71150692446378e-21	2.94783661212203e-20
PAxG01Ag0379600_PAxG01Bg0381100	39.4820207387624	-0.845901454243534	0.106131787951565	-7.97029307213385	1.58298514495351e-15	5.97657656768162e-15
PAxG01Ag0379700_PAxG01Bg0381200	40.3939107233454	-0.967909076958087	0.269929559613127	-3.5857839295012	0.000336067134097754	0.000682014258535371
PAxG01Ag0379800_PAxG01Bg0381300	877.882705970851	-0.501284881527164	0.0383360487784568	-13.0760706306505	4.51166581225283e-39	2.78590846217214e-38
PAxG01Ag0380500_PAxG01Bg0382000	783.819221629896	-1.62269273721737	0.0516667288365559	-31.4069184126336	1.62789408717331e-216	3.40679192451428e-215
PAxG01Ag0381500_PAxG01Bg0383100	191.260850716946	-2.02433420037247	0.106287592185827	-19.0458186016035	7.11647465933866e-81	7.03284087594899e-80
PAxG01Ag0382100_PAxG01Bg0383800	270.084422995216	-0.312528341106348	0.06819988065102	-4.582535015062	4.59372756926374e-06	1.10254229412791e-05
PAxG01Ag0382700_PAxG01Bg0384300	240.783879688516	-0.303415861951075	0.0672107811219327	-4.51439273411543	6.34984508177369e-06	1.51070131189317e-05
PAxG01Ag0382800_PAxG01Bg0384500	875.323570940409	-1.07905240460818	0.40394097379961	-2.67131208418458	0.00755553638474106	0.0132817771871636
PAxG01Ag0383300_PAxG01Bg0385100	2.58518868031074	-4.82730862761157	0.491878922513373	-9.81401805742211	9.79873032206399e-23	4.48260412854065e-22
PAxG01Ag0383600_PAxG01Bg0385500	331.867095478436	-1.08652021709287	0.0928917408885823	-11.6966288574146	1.32617941344806e-31	7.23299503207227e-31
PAxG01Ag0384100_PAxG01Bg0385900	259.708423839678	-0.305170668887105	0.0580777453382465	-5.25451990447944	1.48411095674261e-07	3.92229324281975e-07
PAxG01Ag0384500_PAxG01Bg0386100	239.011514008836	-1.18637500270166	0.0873529198159812	-13.5814006583969	5.16295745962068e-42	3.35374694532945e-41
PAxG01Ag0384700_PAxG01Bg0386300	2129.68714444015	-0.76469760451737	0.187181303710963	-4.08533111671336	4.40140045837954e-05	9.73062959847292e-05
PAxG01Ag0386900_PAxG01Bg0388500	6.87967252456121	-5.657765737193	0.333145312919119	-16.9828765940543	1.09961781691452e-64	9.29749982308893e-64
PAxG01Ag0387600_PAxG01Bg0389200	776.993037990678	-0.592730112399323	0.0356678489300667	-16.6180504342014	5.15829413806576e-62	4.24503743568579e-61
PAxG01Ag0387800_PAxG01Bg0389400	159.846365203647	-0.379778138194207	0.172094871704187	-2.20679520797695	0.0273283700074783	0.0443175705766435
PAxG01Ag0388200_PAxG01Bg0389800	1231.35335639492	-1.33220298983174	0.221356810301147	-6.01835104155743	1.76202752502749e-09	5.20394463809203e-09
PAxG01Ag0388500_PAxG01Bg0390000	119.908530388385	-0.232382212755725	0.0430154877331641	-5.40229170937803	6.57948368940552e-08	1.78790317646889e-07
PAxG01Ag0388800_PAxG01Bg0390500	282.24438182886	-0.739086274414868	0.244872914411647	-3.01824428475751	0.00254243869233553	0.0047261973279951
PAxG01Ag0388900_PAxG01Bg0390600	3.8205475133253	-5.4060054366741	0.386638065917826	-13.9820827621848	2.00532379350269e-44	1.35792423791361e-43
PAxG01Ag0389700_PAxG01Bg0391500	409.370561280462	-0.339979360299201	0.0348460563201029	-9.75660939005785	1.72837176166148e-22	7.84467065523487e-22
PAxG01Ag0390400_PAxG01Bg0392100	27.770473230636	-0.955504581912733	0.30743438956429	-3.10799511813534	0.00188361179510188	0.00356306934656287
PAxG01Ag0392300_PAxG01Bg0394300	431.905366922236	-0.613432277431469	0.13483976359871	-4.54934257565947	5.3813774643997e-06	1.28487741576311e-05
PAxG01Ag0393200_PAxG01Bg0395300	4.70590217675435	-2.00980048463305	0.265483724028591	-7.57033408351845	3.7226561208499e-14	1.333639392636e-13
PAxG01Ag0393400_PAxG01Bg0395600	45.9059359772254	-1.10068347270369	0.291702044326958	-3.77331422288551	0.000161093185740412	0.000339587959913129
PAxG01Ag0396000_PAxG01Bg0398000	66.0449095553389	-2.29882888456371	0.14092047902428	-16.3129511088848	7.98404202069081e-60	6.38969017601265e-59
PAxG01Ag0396600_PAxG01Bg0398300	191.979437587851	-0.440930724493992	0.20178572794799	-2.18514326547238	0.0288783438211443	0.0465374007570706
PAxG01Ag0397200_PAxG01Bg0398900	659.757618984796	-0.386865877493641	0.0636185434945167	-6.08102380600688	1.19417559128764e-09	3.55180843067868e-09
PAxG01Ag0397400_PAxG01Bg0399200	139.859090314323	-0.428113507766321	0.06111919700472	-7.00456695681488	2.47750919079657e-12	8.29123010668173e-12
PAxG01Ag0397900_PAxG01Bg0399700	139.517158155035	-3.90933589375985	0.217892397595149	-17.9415892289346	5.58351826178001e-72	5.10351224520406e-71
PAxG01Ag0398600_PAxG01Bg0400400	101.687925151702	-1.54074013867025	0.0828269344184689	-18.6019215788662	3.09994195008313e-77	2.96223791717655e-76
PAxG01Ag0399000_PAxG01Bg0400800	4.94512067192357	-1.56924656515476	0.423345672113919	-3.70677360965791	0.000209916431789133	0.000435560115309439
PAxG01Ag0399300_PAxG01Bg0401000	393.226078735902	-1.53317196527078	0.0939850135651203	-16.3129408308111	7.98538577672499e-60	6.38969017601265e-59
PAxG01Ag0399500_PAxG01Bg0401200	0.543720475710933	-2.56508469490787	0.607721803380526	-4.22082058046835	2.43414621956396e-05	5.53759285070503e-05
PAxG01Ag0399800_PAxG01Bg0401500	1.57816674481415	-1.93591191294909	0.366240694751261	-5.28590061315798	1.25087797819388e-07	3.32871728949753e-07
PAxG01Ag0399900_PAxG01Bg0401600	72.1311946423749	-2.31463193160732	0.126753016505628	-18.2609613200373	1.69284266092576e-74	1.58811304397193e-73
PAxG01Ag0400200_PAxG01Bg0401900	235.982257088451	-0.794808531193965	0.31118790165867	-2.55411128439614	0.0106459225170297	0.018351618203974
PAxG01Ag0401600_PAxG01Bg0402800	83.4047620892698	-3.63825067883393	0.153946400169615	-23.633229973714	1.75586102219176e-123	2.34706856290084e-122
PAxG01Ag0402000_PAxG01Bg0403400	16.1274312504242	-0.453095811884077	0.173359385609722	-2.61362146785705	0.00895882319100341	0.0156232048057614
PAxG01Ag0402400_PAxG01Bg0403900	733.334625180845	-1.00225630200458	0.117809504296902	-8.50743162010687	1.77828545477078e-17	7.09626421770047e-17
PAxG01Ag0402500_PAxG01Bg0404000	195.572874011228	-0.490732616312832	0.124067352395961	-3.9553726813373	7.64154356171175e-05	0.000166003470985988
PAxG01Ag0402700_PAxG01Bg0404200	186.372445778208	-0.348145049641594	0.0541291352700996	-6.43174970197438	1.26143342233689e-10	3.92172127570843e-10
PAxG01Ag0403000_PAxG01Bg0404500	296.246718651604	-0.858331567964703	0.148165768157259	-5.79304908711231	6.91198943090509e-09	1.97089710961381e-08
PAxG01Ag0403200_PAxG01Bg0404800	103.33319787156	-2.06956976610521	0.145008925672002	-14.2720164052963	3.26985453241697e-46	2.25717570334754e-45
PAxG01Ag0404300_PAxG01Bg0405700	145.891727891567	-2.5118152958155	0.149239749592709	-16.830739147382	1.45277123445105e-63	1.22164853806111e-62
PAxG01Ag0405800_PAxG01Bg0406700	89.5271556589272	-6.05447872011211	0.149349758934166	-40.5389252940203	0	0
PAxG01Ag0406200_PAxG01Bg0406900	24.4421694268317	-2.40242100009719	0.293937368783931	-8.17324115690503	3.00213049889589e-16	1.15900280111799e-15
PAxG01Ag0406400_PAxG01Bg0407200	168.589287351368	-3.08738767024903	0.152664119417843	-20.2234007704118	6.09343558714113e-91	6.55398595128552e-90
PAxG01Ag0406500_PAxG01Bg0407300	99.1826305677855	-0.472045194988242	0.0763841927066131	-6.17988065673926	6.41500772996275e-10	1.93034552707077e-09
PAxG01Ag0406800_PAxG01Bg0407600	1770.19908692019	-0.891197703658848	0.0763846305628925	-11.6672385150186	1.87408119469638e-31	1.01732693960925e-30
PAxG01Ag0407400_PAxG01Bg0408100	125.954651929713	-0.800004765023144	0.0637094130778113	-12.5570889194358	3.63460765599076e-36	2.16067614511019e-35
PAxG01Ag0409500_PAxG01Bg0409900	1.00009054624689	-1.37535410263336	0.595577538745046	-2.30927799179834	0.0209281601099566	0.0345195222926352
PAxG01Ag0409700_PAxG01Bg0410100	13.1975735263942	-2.76779809244079	0.197827978121263	-13.9909335308689	1.77072257032242e-44	1.20081992488874e-43
PAxG01Ag0410100_PAxG01Bg0410400	419.317747212342	-0.298519421658486	0.0407489170151802	-7.32582467277053	2.37434044651971e-13	8.23187748512268e-13
PAxG01Ag0410300_PAxG01Bg0410600	81.7559686589648	-0.821583647210684	0.124526966803252	-6.5976363859304	4.1776432501376e-11	1.32521262221443e-10
PAxG01Ag0410500_PAxG01Bg0410800	158.946750015217	-1.27192151257509	0.0965286970656064	-13.1766153614466	1.19638972137565e-39	7.44724422794396e-39
PAxG01Ag0411600_PAxG01Bg0411900	607.346908635272	-0.903814393702629	0.0433315339106091	-20.8581213756973	1.28625521162087e-96	1.44041897185146e-95
PAxG01Ag0411900_PAxG01Bg0412200	701.430614561344	-1.74692563793969	0.0858323206683041	-20.3527718269511	4.38750129837584e-92	4.74116670677295e-91
PAxG01Ag0412100_PAxG01Bg0412400	309.899591883496	-2.24879023002684	0.0645009817001889	-34.8644341644223	2.5732516891937e-266	6.87935783960744e-265
PAxG01Ag0413800_PAxG01Bg0415400	345.479060500281	-0.924438271332579	0.0582579677868224	-15.8680143927314	1.05526850289602e-56	8.14794127862119e-56
PAxG01Ag0415300_PAxG01Bg0416200	115.438112057471	-2.81119322850386	0.173707441400152	-16.1834933831534	6.59443362438942e-59	5.18694821646277e-58
PAxG01Ag0416400_PAxG01Bg0417500	16.5807866202244	-1.04835800769696	0.287072147532529	-3.65189732514251	0.000260309965697156	0.000533895162460908
PAxG01Ag0417000_PAxG01Bg0418200	544.428257639891	-0.587034820257954	0.0334803415894536	-17.5337165748294	7.92180582579358e-69	7.01884136863895e-68
PAxG01Ag0417200_PAxG01Bg0418500	389.406941747685	-0.371127716914879	0.0474060676596866	-7.82869652001278	4.92953948804395e-15	1.8195626601918e-14
PAxG01Ag0417900_PAxG01Bg0419400	19.064695569579	-2.46321470994408	0.261152105268225	-9.43210742036393	4.01930926912894e-21	1.77718024567126e-20
PAxG01Ag0419100_PAxG01Bg0420200	4.26205902382255	-3.03296281209925	0.356150977568685	-8.51594689646565	1.65234542529692e-17	6.60509731374094e-17
PAxG01Ag0419200_PAxG01Bg0420300	105.100617197898	-0.593086531939284	0.109967714914578	-5.3932786763823	6.91835274627595e-08	1.87778060161539e-07
PAxG01Ag0419900_PAxG01Bg0421200	2.26842579588633	-1.46769754784702	0.525968728484238	-2.79046541811849	0.00526323224386408	0.00941680817325779
PAxG01Ag0420800_PAxG01Bg0422100	425.62997274235	-0.797371890256616	0.292304314285285	-2.72788272799283	0.00637422647744024	0.0112909986434933
PAxG01Ag0421900_PAxG01Bg0423800	3.51010358432531	-3.7069186416523	0.673780446337183	-5.50167144476204	3.76207536864138e-08	1.03940254360612e-07
PAxG01Ag0422100_PAxG01Bg0424000	92.1095150228028	-1.75618206620428	0.0639798348843487	-27.4489934114208	7.14249445812665e-166	1.17978703102985e-164
PAxG01Ag0422200_PAxG01Bg0424100	1002.80361555319	-0.496716633663422	0.0774653915061906	-6.41211028571032	1.435189481965e-10	4.45187884244676e-10
PAxG01Ag0422600_PAxG01Bg0424400	884.150304926872	-2.60906722708844	0.0969860328617006	-26.9014738525175	2.11072728344464e-159	3.36624609859705e-158
PAxG01Ag0423000_PAxG01Bg0424900	217.838377995866	-0.914687290214665	0.0580393716719905	-15.7597724417835	5.88444836788572e-56	4.49844193412751e-55
PAxG01Ag0423300_PAxG01Bg0425200	78.0698663200977	-0.370492336981937	0.079044205236138	-4.68715367401218	2.77030949376335e-06	6.7364255566012e-06
PAxG01Ag0423500_PAxG01Bg0425500	114.275925300013	-0.943002438573823	0.134911040105272	-6.98980926867061	2.75260195818385e-12	9.17864748132683e-12
PAxG01Ag0423600_PAxG01Bg0425600	36.0626287414557	-3.01268298938469	0.140037833528691	-21.513350453022	1.16758963507749e-102	1.34097331085151e-101
PAxG01Ag0424200_PAxG01Bg0426300	163.598110098592	-0.704961364703336	0.176239142736254	-4.00002720030436	6.33352036165415e-05	0.000138498967719387
PAxG01Ag0425000_PAxG01Bg0427300	139.509256090246	-0.294940215526013	0.0731616603085168	-4.03134940188992	5.54575268763738e-05	0.000121906398195451
PAxG01Ag0425400_PAxG01Bg0427800	4.78217918392793	-5.6930251994556	0.620421494989786	-9.17606054179236	4.47150962420691e-20	1.91665727636302e-19
PAxG01Ag0426400_PAxG01Bg0428600	381.248974672043	-0.235233975727425	0.0836210910873658	-2.81309383396656	0.00490673304876194	0.00883364747003658
PAxG01Ag0426500_PAxG01Bg0428700	95.0047086816926	-0.288456930489952	0.110671769900355	-2.60641833730199	0.00914946384750545	0.015918209011764
PAxG01Ag0426700_PAxG01Bg0428900	160.193131455189	-0.198514585066803	0.0697292367772131	-2.84693471837449	0.00441424135354311	0.00798430436454316
PAxG01Ag0427500_PAxG01Bg0430200	177.514921952015	-6.65784588384717	0.175050236949778	-38.0339152911704	0	0
PAxG01Ag0428300_PAxG01Bg0430900	3.78812104512428	-1.15178928920023	0.484559452097458	-2.37698239960981	0.0174549209671274	0.0290915349452123
PAxG01Ag0430500_PAxG01Bg0432100	182.937237290926	-2.49791551222226	0.0941730904819719	-26.5247269622149	5.02705404423955e-155	7.90820576687344e-154
PAxG01Ag0430600_PAxG01Bg0432200	359.540232174993	-0.170022777749963	0.0757709031815822	-2.24390591389032	0.0248384555702402	0.0405471583137604
PAxG01Ag0431400_PAxG01Bg0433300	48.981329731693	-0.330122573298984	0.0995595721906626	-3.31582956851983	0.000913715336357407	0.00179445156290998
PAxG01Ag0431500_PAxG01Bg0433400	117.735657788544	-1.60563178530739	0.119001136973648	-13.4925751647477	1.72952375042319e-41	1.11252397019572e-40
PAxG01Ag0431800_PAxG01Bg0434000	2.52131467981155	-1.26909866333909	0.541864146616324	-2.34209750038638	0.0191757047592215	0.0317990801403368
PAxG01Ag0433200_PAxG01Bg0439500	303.550615292453	-0.243016656495103	0.0875366677661004	-2.77616983484508	0.00550034682717659	0.00981446916500453
PAxG01Ag0435100_PAxG01Bg0441000	5132.41535349843	-5.53430322704091	0.0770861586367444	-71.7937347626879	0	0
PAxG01Ag0435400_PAxG01Bg0441300	4.46741895742832	-5.56360301613232	0.68419302570565	-8.13162778207837	4.23563711847329e-16	1.62033264457725e-15
PAxG01Ag0436500_PAxG01Bg0442600	122.341578442504	-0.477261909552178	0.051648162924162	-9.24063669511284	2.45034775611909e-20	1.0552009657403e-19
PAxG01Ag0436700_PAxG01Bg0442800	746.87045712463	-1.01907894611849	0.0776777831014748	-13.1193103797415	2.55247040706841e-39	1.5824632215404e-38
PAxG01Ag0438500_PAxG01Bg0443900	19.8524321626774	-1.7447423831138	0.363209268965651	-4.80368352955993	1.55772972322683e-06	3.83626196481582e-06
PAxG01Ag0439300_PAxG01Bg0444700	16.444009063475	-1.43529585689337	0.233110216154657	-6.15715553170402	7.40631057814332e-10	2.21997319662429e-09
PAxG01Ag0439400_PAxG01Bg0444800	94.1161302453145	-0.801098304371596	0.149723932648014	-5.35050268987321	8.77102489669381e-08	2.36398543981404e-07
PAxG01Ag0439900_PAxG01Bg0445300	228.234328204292	-0.379196983897443	0.115426986254858	-3.28516750026022	0.00101921760671537	0.00198897950677578
PAxG01Ag0440600_PAxG01Bg0446200	74.4328537899107	-0.487182795270894	0.192013131043864	-2.53723686824105	0.0111731327185629	0.0192103118302429
PAxG01Ag0441800_PAxG01Bg0447700	184.864195979509	-1.10826990769896	0.058020006054569	-19.1015131342214	2.45274898193041e-81	2.43956215944692e-80
PAxG02Ag0000900_PAxG02Bg0000700	441.210634178089	-0.203583609838805	0.0728130512704506	-2.79597690642892	0.00517430976177728	0.00927565218923253
PAxG02Ag0001000_PAxG02Bg0000800	0.782960831696616	-1.77362327169165	0.479381018827123	-3.69981956321734	0.000215752810106141	0.000446126696988242
PAxG02Ag0001200_PAxG02Bg0000900	431.107135828797	-0.503340965026622	0.0734057926369969	-6.85696519232101	7.03387604123457e-12	2.30884859408871e-11
PAxG02Ag0001300_PAxG02Bg0001200	71.857462980413	-0.996182156167605	0.137639591714462	-7.23761342037558	4.56648825082996e-13	1.56676618398283e-12
PAxG02Ag0001700_PAxG02Bg0001400	640.914179623635	-0.34322375641066	0.0492208606211984	-6.97313602563952	3.09952665600587e-12	1.03205981166502e-11
PAxG02Ag0005300_PAxG02Bg0003300	301.726707312402	-9.7174765721356	0.206510016141315	-47.0557155227082	0	0
PAxG02Ag0006200_PAxG02Bg0005000	2392.86507149532	-0.789858856460517	0.047875577009509	-16.498158472401	3.7825307503458e-61	3.09631941953086e-60
PAxG02Ag0006700_PAxG02Bg0005400	4.92227673750496	-3.95357325934893	0.317066716043599	-12.4692156549327	1.09902470499873e-35	6.44231845452362e-35
PAxG02Ag0006800_PAxG02Bg0005500	358.170558120689	-0.429794624177673	0.177372301761923	-2.42312142261402	0.0153877824585161	0.0258794523165953
PAxG02Ag0007700_PAxG02Bg0006400	119.727414583161	-0.547376820419252	0.0559093360193451	-9.79043679270051	1.23760083945459e-22	5.63931416992857e-22
PAxG02Ag0008000_PAxG02Bg0006600	100.511589610212	-0.660154156562251	0.0577147057844238	-11.4382313413857	2.69319833229494e-30	1.43008522237246e-29
PAxG02Ag0008700_PAxG02Bg0007200	135.401247367143	-0.636888221381221	0.07450495096066	-8.54826710398762	1.24950287898473e-17	5.02954814212739e-17
PAxG02Ag0008800_PAxG02Bg0007300	125.8449812261	-0.328132590857413	0.0833011454207393	-3.93911259203068	8.17835457943695e-05	0.000177331879652583
PAxG02Ag0009000_PAxG02Bg0007500	41.5939713486308	-0.693143996669764	0.100736536710377	-6.88076063864088	5.95338121425189e-12	1.95834908363549e-11
PAxG02Ag0009400_PAxG02Bg0008000	152.098700714086	-0.970951719494984	0.110148894722078	-8.81490206456308	1.19789728644487e-18	4.9203152307349e-18
PAxG02Ag0009600_PAxG02Bg0008200	782.29292938257	-0.715489407711742	0.143182553386473	-4.99704322062562	5.82160244002789e-07	1.47372256623585e-06
PAxG02Ag0011000_PAxG02Bg0010000	65.5715078019124	-0.552415577846677	0.13306854166756	-4.15136117766104	3.30503713130872e-05	7.40590926952656e-05
PAxG02Ag0011200_PAxG02Bg0010200	230.967656133976	-1.42970529306259	0.0682811471636625	-20.9385072227294	2.38825349894343e-97	2.69406644697887e-96
PAxG02Ag0011500_PAxG02Bg0010500	1407.51636327699	-1.9164986001363	0.224807520156913	-8.52506445869163	1.52724745614003e-17	6.12090076659242e-17
PAxG02Ag0011700_PAxG02Bg0010700	100.529251322724	-0.538466823480928	0.068032696363341	-7.91482408113223	2.47602943515942e-15	9.27257986851201e-15
PAxG02Ag0011800_PAxG02Bg0010900	391.020821311743	-1.13383962109924	0.220994375608405	-5.13062659616444	2.88779264118719e-07	7.47400165948001e-07
PAxG02Ag0012000_PAxG02Bg0011100	35.5064478957797	-4.72442466405953	0.260437831659741	-18.1403163816535	1.53147025923212e-73	1.42229918653585e-72
